CustomerId,PlanType,StartDate,EndDate,BillingAmount,AutoRenew
1697,Premium,2024-02-07,2025-10-01,9.99,0
3329,Free,2024-01-12,2025-12-08,9.99,1
2132,Family,2025-03-02,2025-10-10,9.99,0
4418,Premium,2024-03-20,2025-08-19,9.99,1
1765,Free,2025-03-10,2025-08-07,9.99,1
2371,Basic,2024-01-05,2025-07-02,9.99,1
4260,Basic,2024-12-20,2026-01-14,9.99,0
1761,Student,2023-07-30,2025-08-30,9.99,1
1353,Family,2025-02-26,2025-12-21,9.99,0
4933,Student,2023-12-30,2026-04-08,9.99,0
1834,Free,2024-06-05,2025-10-28,9.99,0
3752,Premium,2024-11-03,2025-06-09,9.99,1
867,Family,2025-01-15,2026-04-02,9.99,0
4354,Family,2024-11-29,2025-10-30,9.99,0
4542,Student,2023-10-15,2026-02-23,9.99,1
1441,Basic,2024-09-01,2026-01-23,9.99,1
2871,Family,2023-05-15,2025-06-11,9.99,1
4928,Basic,2024-06-15,2025-09-14,9.99,1
738,Student,2024-12-28,2025-07-12,9.99,1
3828,Student,2025-04-05,2025-10-19,9.99,0
4743,Free,2024-08-12,2026-01-08,9.99,1
4731,Family,2025-01-05,2026-01-28,9.99,0
1926,Premium,2023-10-28,2026-04-12,9.99,0
1263,Basic,2023-08-11,2025-12-30,9.99,1
2602,Basic,2024-12-01,2025-11-06,9.99,0
4307,Basic,2024-12-15,2026-04-19,9.99,0
1774,Basic,2024-05-08,2025-08-31,9.99,0
4484,Student,2024-06-23,2025-09-15,9.99,1
2504,Premium,2023-08-07,2025-09-28,9.99,0
3533,Family,2024-04-11,2025-10-07,9.99,1
50,Student,2025-03-24,2025-10-16,9.99,0
4007,Premium,2025-01-23,2025-12-01,9.99,0
192,Free,2023-07-22,2026-03-06,9.99,0
1606,Premium,2024-03-25,2026-01-01,9.99,1
2788,Free,2024-05-19,2025-07-10,9.99,1
4985,Family,2024-12-04,2025-06-22,9.99,0
3905,Family,2023-09-29,2025-06-06,9.99,0
3089,Premium,2025-04-06,2025-08-07,9.99,1
379,Family,2025-01-31,2025-10-17,9.99,0
581,Free,2025-04-23,2026-01-24,9.99,1
1217,Family,2023-07-24,2025-06-24,9.99,1
125,Free,2023-07-19,2025-12-02,9.99,1
4328,Basic,2024-05-28,2025-07-26,9.99,1
2717,Family,2025-01-04,2025-10-30,9.99,1
1312,Premium,2023-10-08,2025-09-30,9.99,1
1258,Premium,2024-12-05,2026-02-02,9.99,1
1826,Basic,2024-05-26,2026-01-31,9.99,1
4406,Basic,2024-05-10,2025-09-07,9.99,1
4893,Student,2024-08-13,2025-08-04,9.99,0
2652,Premium,2024-03-16,2025-07-02,9.99,0
57,Family,2025-02-15,2025-06-02,9.99,1
3063,Family,2024-04-19,2026-03-20,9.99,0
562,Premium,2024-10-22,2026-02-28,9.99,1
1065,Free,2024-07-24,2026-02-02,9.99,1
2548,Student,2023-10-10,2026-03-24,9.99,0
398,Basic,2023-05-09,2026-02-05,9.99,0
3724,Premium,2024-06-20,2025-10-09,9.99,0
2313,Free,2023-07-15,2026-02-28,9.99,1
1820,Family,2025-02-09,2026-03-21,9.99,1
3560,Basic,2024-06-17,2025-06-09,9.99,0
4580,Student,2024-11-25,2025-09-17,9.99,0
1685,Basic,2024-09-15,2026-02-28,9.99,0
4296,Family,2025-03-02,2026-02-17,9.99,1
204,Basic,2024-12-24,2025-05-28,9.99,0
3897,Free,2025-02-06,2026-03-21,9.99,0
1867,Free,2024-01-04,2026-04-21,9.99,0
4460,Premium,2024-02-05,2026-01-30,9.99,0
2946,Premium,2024-07-15,2025-05-28,9.99,0
4321,Premium,2024-11-13,2025-11-27,9.99,0
4877,Family,2023-12-27,2025-10-24,9.99,0
1117,Student,2023-11-01,2025-10-14,9.99,1
2584,Student,2023-06-18,2026-02-18,9.99,0
4184,Free,2024-03-15,2025-10-14,9.99,1
1749,Student,2024-03-18,2025-06-11,9.99,1
1687,Student,2024-02-06,2025-12-15,9.99,0
382,Student,2024-10-06,2025-11-18,9.99,1
592,Student,2023-05-20,2025-06-24,9.99,0
4904,Free,2024-04-05,2025-07-27,9.99,0
3845,Student,2024-04-23,2025-07-15,9.99,0
3923,Basic,2024-01-01,2026-01-29,9.99,0
1778,Free,2024-03-02,2025-07-13,9.99,1
4161,Basic,2023-11-15,2026-03-13,9.99,0
1102,Premium,2023-09-24,2025-11-21,9.99,1
1051,Basic,2023-08-20,2025-07-04,9.99,1
1548,Premium,2023-06-25,2026-04-22,9.99,1
1598,Family,2023-11-07,2026-02-22,9.99,0
4511,Free,2023-12-27,2025-12-26,9.99,1
2451,Basic,2023-10-04,2025-06-13,9.99,0
4094,Basic,2025-03-10,2025-07-18,9.99,0
1992,Premium,2023-10-02,2025-07-14,9.99,1
28,Student,2024-02-02,2026-03-24,9.99,1
1696,Student,2024-12-11,2026-03-16,9.99,0
4835,Free,2025-04-07,2026-04-01,9.99,1
29,Basic,2023-11-21,2026-02-14,9.99,0
3531,Free,2023-08-30,2025-10-26,9.99,1
2380,Family,2024-05-20,2025-09-19,9.99,1
4658,Student,2025-03-26,2026-02-17,9.99,1
2716,Free,2024-11-01,2025-07-02,9.99,1
4136,Basic,2024-01-24,2026-02-17,9.99,0
1367,Family,2023-09-10,2025-06-02,9.99,1
963,Basic,2024-11-18,2025-07-30,9.99,1
2745,Free,2024-04-27,2025-09-07,9.99,1
1652,Premium,2024-05-04,2026-03-05,9.99,0
4778,Premium,2025-02-27,2026-01-05,9.99,1
2343,Basic,2024-05-17,2025-06-30,9.99,1
1290,Basic,2024-03-18,2025-10-10,9.99,1
3287,Premium,2024-05-04,2026-04-12,9.99,0
1346,Premium,2025-03-18,2025-07-30,9.99,1
2675,Student,2024-08-23,2025-12-30,9.99,1
4390,Family,2024-10-02,2025-08-12,9.99,1
4100,Family,2023-12-09,2025-07-17,9.99,1
172,Family,2025-04-09,2026-02-02,9.99,0
1183,Student,2024-04-13,2025-11-08,9.99,1
1151,Free,2023-07-10,2026-04-23,9.99,0
827,Premium,2024-07-02,2025-06-27,9.99,0
4739,Premium,2025-02-01,2025-09-12,9.99,1
3542,Basic,2025-01-23,2025-10-22,9.99,1
1163,Family,2023-08-22,2025-09-28,9.99,0
4335,Free,2024-07-20,2025-12-25,9.99,0
2234,Family,2024-01-14,2025-09-22,9.99,1
4723,Student,2024-05-27,2025-12-12,9.99,0
3376,Student,2023-09-24,2026-01-04,9.99,1
3944,Basic,2025-01-10,2026-03-12,9.99,1
3601,Family,2023-06-25,2025-12-04,9.99,1
3612,Premium,2023-06-26,2026-04-09,9.99,1
892,Premium,2024-07-04,2026-03-06,9.99,0
158,Student,2025-02-08,2025-08-09,9.99,0
40,Family,2023-09-09,2025-10-15,9.99,0
108,Family,2023-06-07,2026-02-24,9.99,0
1623,Student,2024-10-17,2025-11-21,9.99,1
1196,Premium,2024-11-09,2026-04-05,9.99,0
867,Premium,2023-04-29,2025-10-01,9.99,1
213,Basic,2023-05-15,2025-11-16,9.99,1
4487,Family,2024-08-23,2025-12-24,9.99,0
1592,Basic,2023-09-13,2025-07-28,9.99,0
1248,Free,2024-05-15,2026-01-28,9.99,1
2368,Family,2023-12-31,2025-09-17,9.99,0
1624,Basic,2024-09-18,2026-01-14,9.99,1
4146,Basic,2024-03-26,2025-07-22,9.99,0
4627,Free,2024-09-01,2025-08-12,9.99,0
2345,Free,2025-03-29,2026-03-03,9.99,1
997,Basic,2024-12-13,2025-05-29,9.99,1
1665,Family,2025-02-18,2025-07-10,9.99,0
684,Basic,2025-04-06,2025-12-14,9.99,1
1669,Free,2025-03-06,2025-07-26,9.99,0
2059,Family,2024-05-03,2026-02-06,9.99,0
2707,Family,2025-02-18,2026-01-29,9.99,1
3256,Premium,2024-04-21,2025-10-20,9.99,0
3024,Basic,2024-04-30,2025-09-14,9.99,0
547,Free,2024-09-11,2026-04-18,9.99,1
2910,Family,2024-04-12,2025-08-17,9.99,1
1307,Free,2023-06-23,2025-07-14,9.99,0
4649,Family,2024-04-02,2026-01-01,9.99,1
4661,Premium,2024-02-06,2025-06-16,9.99,0
4443,Free,2024-01-09,2026-01-02,9.99,0
1820,Student,2025-02-17,2025-11-16,9.99,1
588,Basic,2024-06-10,2026-02-28,9.99,1
4030,Free,2023-10-15,2025-06-12,9.99,0
3364,Free,2023-10-02,2025-11-22,9.99,1
4633,Basic,2024-10-24,2025-06-16,9.99,1
4702,Free,2025-03-05,2026-03-07,9.99,0
3413,Family,2025-03-28,2025-12-14,9.99,0
4180,Family,2024-03-16,2025-08-19,9.99,0
1260,Premium,2025-04-15,2025-09-08,9.99,1
350,Free,2025-01-04,2025-07-11,9.99,1
3240,Student,2025-01-29,2026-04-10,9.99,0
1631,Basic,2025-03-04,2026-03-23,9.99,0
274,Basic,2024-09-24,2026-03-06,9.99,1
1101,Family,2024-11-10,2025-09-21,9.99,0
4531,Student,2024-08-05,2026-01-18,9.99,1
45,Free,2023-05-24,2026-04-15,9.99,0
3992,Student,2024-12-24,2025-10-03,9.99,0
893,Free,2025-02-21,2025-06-07,9.99,0
2326,Premium,2025-01-11,2026-01-24,9.99,0
1576,Family,2025-03-20,2025-12-05,9.99,0
3680,Student,2023-12-26,2025-10-15,9.99,1
2953,Basic,2023-12-13,2025-11-21,9.99,1
4879,Premium,2023-08-14,2025-10-22,9.99,1
569,Free,2023-05-02,2025-12-31,9.99,0
4270,Premium,2024-08-26,2025-08-09,9.99,1
284,Premium,2024-12-23,2025-09-22,9.99,0
3694,Free,2023-11-26,2025-08-24,9.99,0
3733,Free,2024-12-30,2025-09-09,9.99,1
3428,Family,2023-05-12,2026-01-08,9.99,1
3591,Family,2023-09-11,2025-12-20,9.99,0
4855,Free,2024-01-16,2025-08-25,9.99,0
2174,Family,2024-10-22,2026-01-10,9.99,1
1611,Free,2023-05-23,2025-11-17,9.99,0
3302,Family,2023-11-03,2026-02-02,9.99,0
525,Free,2023-06-10,2025-11-02,9.99,1
3231,Basic,2024-06-25,2025-12-28,9.99,0
2637,Basic,2024-05-12,2025-11-11,9.99,1
2208,Student,2024-12-30,2026-03-13,9.99,1
2773,Free,2024-02-24,2026-03-26,9.99,1
999,Student,2024-05-13,2025-10-17,9.99,1
832,Free,2025-01-23,2025-09-28,9.99,1
3300,Premium,2024-04-17,2025-09-27,9.99,0
4488,Family,2025-04-25,2025-11-06,9.99,1
2404,Student,2024-09-23,2026-04-17,9.99,0
1733,Student,2024-10-15,2025-12-22,9.99,1
239,Student,2024-01-16,2026-02-06,9.99,1
2807,Premium,2024-09-02,2025-06-05,9.99,0
2905,Family,2024-02-10,2025-06-08,9.99,1
162,Basic,2023-08-17,2025-12-10,9.99,0
1576,Free,2024-03-12,2026-01-13,9.99,0
2643,Family,2024-11-14,2025-07-15,9.99,0
862,Student,2023-08-10,2025-10-13,9.99,1
2741,Premium,2024-10-16,2025-10-30,9.99,1
292,Family,2024-08-21,2026-01-21,9.99,0
901,Family,2025-03-13,2025-06-29,9.99,1
1698,Student,2024-03-09,2025-07-09,9.99,1
954,Student,2023-09-27,2025-09-27,9.99,1
3276,Free,2024-06-23,2026-04-07,9.99,1
387,Family,2025-03-26,2025-11-10,9.99,1
1072,Free,2024-12-03,2025-07-02,9.99,0
1325,Basic,2023-10-26,2025-08-03,9.99,0
1193,Premium,2024-01-18,2026-02-05,9.99,1
477,Family,2023-12-26,2025-10-31,9.99,0
1265,Premium,2024-07-05,2025-06-04,9.99,1
4854,Premium,2024-03-02,2025-08-19,9.99,0
2050,Basic,2023-10-21,2026-02-04,9.99,1
112,Student,2024-01-18,2025-06-24,9.99,1
149,Free,2024-05-31,2025-12-16,9.99,0
1657,Premium,2024-12-12,2025-12-10,9.99,1
4150,Family,2023-08-02,2026-03-03,9.99,1
3241,Free,2024-06-26,2025-09-14,9.99,1
1245,Family,2024-10-08,2025-08-25,9.99,0
4506,Premium,2023-11-26,2026-01-12,9.99,0
2628,Student,2024-11-26,2025-10-05,9.99,1
1372,Family,2024-04-28,2026-01-28,9.99,0
4922,Basic,2023-10-15,2025-09-15,9.99,0
3391,Free,2024-09-03,2025-11-18,9.99,0
2830,Student,2024-03-21,2025-09-11,9.99,0
2490,Family,2024-12-20,2025-06-04,9.99,0
889,Premium,2024-02-29,2025-10-21,9.99,0
1051,Free,2024-06-29,2025-09-05,9.99,0
742,Free,2024-01-15,2025-08-13,9.99,0
1031,Basic,2024-02-13,2026-02-19,9.99,1
1423,Student,2024-11-16,2025-06-24,9.99,0
347,Free,2023-05-21,2025-09-20,9.99,0
2936,Family,2024-09-09,2025-11-06,9.99,1
929,Family,2024-03-21,2026-02-02,9.99,1
3202,Family,2024-05-27,2025-09-23,9.99,0
1079,Family,2024-01-31,2025-06-08,9.99,0
103,Family,2023-12-16,2026-04-25,9.99,1
4829,Family,2024-02-13,2026-03-10,9.99,1
4188,Student,2024-08-25,2026-03-23,9.99,0
4054,Basic,2024-05-12,2025-10-09,9.99,1
4884,Basic,2024-08-07,2025-12-21,9.99,0
4198,Family,2025-02-28,2025-06-19,9.99,1
2031,Premium,2025-02-23,2025-09-03,9.99,1
1735,Student,2025-02-15,2025-10-13,9.99,0
1418,Student,2025-02-20,2026-03-05,9.99,1
1519,Premium,2024-12-11,2025-12-28,9.99,0
4095,Premium,2024-05-29,2025-09-23,9.99,1
485,Family,2025-03-31,2025-08-07,9.99,0
1230,Basic,2024-01-06,2025-12-19,9.99,1
190,Premium,2024-10-04,2026-04-26,9.99,0
3236,Student,2023-08-13,2025-09-24,9.99,0
2566,Free,2023-09-04,2025-08-12,9.99,1
2791,Basic,2024-05-14,2026-04-01,9.99,1
2903,Student,2024-07-19,2026-01-05,9.99,0
2340,Student,2023-05-11,2025-06-01,9.99,0
2646,Premium,2023-10-17,2026-02-04,9.99,0
2646,Family,2023-10-13,2026-02-25,9.99,0
1721,Basic,2023-09-04,2025-11-18,9.99,0
152,Basic,2023-08-04,2026-01-06,9.99,1
2447,Student,2024-02-03,2025-06-09,9.99,1
1370,Free,2025-04-11,2025-07-11,9.99,1
2315,Basic,2024-06-16,2026-04-10,9.99,0
4121,Family,2023-08-20,2025-12-17,9.99,1
26,Basic,2023-12-30,2025-12-29,9.99,1
174,Basic,2023-07-06,2025-08-26,9.99,0
1165,Basic,2025-02-17,2025-12-10,9.99,1
3087,Premium,2025-01-15,2025-08-12,9.99,1
3300,Free,2024-06-18,2025-11-30,9.99,1
3330,Free,2025-04-11,2026-02-24,9.99,1
2595,Family,2025-03-31,2025-07-07,9.99,0
2950,Free,2024-05-25,2025-08-27,9.99,0
2278,Family,2023-11-06,2026-02-26,9.99,0
4931,Premium,2024-01-21,2025-07-31,9.99,0
2148,Student,2024-07-25,2025-12-20,9.99,0
2799,Basic,2024-09-05,2025-12-02,9.99,1
1133,Premium,2023-06-03,2025-10-26,9.99,0
3651,Premium,2024-07-27,2025-05-27,9.99,0
4244,Basic,2023-09-22,2025-11-11,9.99,1
1825,Student,2024-10-31,2025-08-22,9.99,0
3476,Student,2024-02-14,2025-06-15,9.99,1
3914,Free,2025-03-05,2026-03-14,9.99,0
3678,Family,2023-07-18,2025-09-29,9.99,1
1432,Basic,2024-11-07,2025-10-05,9.99,1
4790,Student,2024-08-29,2025-09-28,9.99,0
2451,Basic,2023-06-24,2025-05-30,9.99,1
1807,Family,2024-04-18,2026-02-14,9.99,1
3520,Family,2024-02-24,2025-06-28,9.99,0
1834,Basic,2024-05-26,2025-07-25,9.99,1
264,Free,2023-11-25,2025-10-11,9.99,1
2239,Premium,2024-07-14,2025-10-14,9.99,0
4373,Student,2023-07-24,2025-10-29,9.99,0
1586,Basic,2024-04-04,2025-09-06,9.99,1
627,Premium,2024-10-20,2025-06-23,9.99,1
755,Basic,2024-09-06,2025-12-03,9.99,1
2477,Student,2023-12-04,2025-12-08,9.99,1
264,Family,2023-08-30,2026-01-03,9.99,0
3973,Free,2024-03-26,2025-06-08,9.99,1
1732,Free,2024-12-09,2025-07-09,9.99,1
4336,Free,2024-01-29,2025-09-24,9.99,1
4041,Student,2024-03-12,2025-06-30,9.99,0
4215,Family,2024-12-13,2025-06-18,9.99,0
999,Basic,2024-07-17,2026-03-21,9.99,0
594,Premium,2025-01-05,2025-08-22,9.99,1
722,Free,2023-07-06,2025-12-22,9.99,1
936,Student,2024-01-26,2026-03-15,9.99,0
3160,Student,2023-10-31,2025-07-31,9.99,0
2898,Premium,2024-02-11,2026-03-20,9.99,0
1601,Premium,2023-08-25,2025-10-05,9.99,0
3338,Premium,2024-01-02,2026-01-27,9.99,0
3631,Premium,2024-12-13,2026-02-18,9.99,0
2256,Free,2024-03-01,2025-09-08,9.99,0
4822,Free,2025-03-26,2025-08-01,9.99,0
2080,Student,2023-11-30,2026-03-31,9.99,1
362,Basic,2023-06-25,2025-07-22,9.99,1
4244,Basic,2024-10-21,2025-07-26,9.99,0
360,Family,2024-12-19,2026-03-21,9.99,0
2564,Premium,2023-09-26,2026-02-05,9.99,1
168,Family,2024-03-02,2025-10-12,9.99,1
339,Student,2023-10-04,2025-11-13,9.99,0
3189,Family,2023-09-01,2025-08-11,9.99,0
1591,Basic,2024-08-05,2025-07-16,9.99,1
1509,Family,2023-09-16,2026-04-05,9.99,0
4586,Student,2024-05-12,2025-10-25,9.99,0
3084,Free,2023-08-23,2025-11-28,9.99,0
3230,Family,2024-02-26,2025-08-13,9.99,1
4125,Family,2024-09-11,2025-11-20,9.99,1
4010,Family,2025-02-27,2025-07-13,9.99,0
4101,Student,2023-11-28,2025-12-05,9.99,1
1950,Student,2023-09-24,2025-08-04,9.99,1
2513,Student,2023-06-29,2025-09-29,9.99,1
2933,Free,2024-07-18,2025-06-30,9.99,0
3226,Free,2024-07-13,2025-12-01,9.99,0
169,Family,2023-05-24,2025-10-10,9.99,1
2640,Student,2025-01-31,2026-02-20,9.99,1
4015,Premium,2023-09-11,2025-11-27,9.99,0
3395,Family,2024-02-15,2026-02-09,9.99,1
1986,Family,2025-02-19,2025-09-11,9.99,0
4334,Family,2023-08-26,2026-04-22,9.99,0
1192,Student,2023-12-18,2025-12-23,9.99,1
1240,Student,2024-06-03,2025-07-28,9.99,1
1057,Basic,2023-09-24,2025-10-31,9.99,0
688,Family,2023-07-30,2026-03-05,9.99,0
4769,Family,2024-05-13,2025-09-24,9.99,1
125,Basic,2025-02-26,2026-03-18,9.99,0
3126,Family,2023-04-27,2025-08-07,9.99,1
2815,Basic,2024-12-25,2025-10-08,9.99,0
3354,Student,2024-10-01,2026-02-02,9.99,1
4503,Premium,2024-12-16,2025-08-14,9.99,0
4210,Basic,2023-07-14,2026-04-15,9.99,1
1163,Student,2023-09-18,2025-11-16,9.99,1
3678,Free,2025-04-19,2025-06-22,9.99,0
3472,Student,2024-08-22,2026-04-12,9.99,1
3820,Student,2024-12-20,2025-12-22,9.99,0
598,Premium,2025-02-21,2025-09-14,9.99,0
2717,Premium,2025-02-15,2025-12-25,9.99,1
1108,Student,2023-09-20,2025-09-24,9.99,0
4968,Family,2024-01-20,2025-10-25,9.99,1
486,Basic,2023-08-01,2026-01-09,9.99,0
39,Premium,2024-07-18,2025-07-18,9.99,0
2308,Free,2023-07-24,2025-10-06,9.99,0
4243,Premium,2024-08-29,2025-08-31,9.99,1
1016,Premium,2024-07-09,2025-08-12,9.99,1
362,Basic,2024-01-27,2025-06-05,9.99,0
1411,Family,2024-07-30,2025-09-16,9.99,1
4872,Family,2023-11-12,2026-01-13,9.99,1
1564,Student,2024-11-15,2025-08-11,9.99,1
1181,Free,2024-10-05,2025-12-16,9.99,0
3743,Free,2023-10-31,2026-02-13,9.99,1
2893,Student,2025-03-27,2025-10-11,9.99,1
3389,Student,2025-02-16,2026-01-18,9.99,1
398,Student,2025-01-25,2025-06-21,9.99,0
1623,Family,2023-10-26,2025-12-01,9.99,1
4995,Free,2024-04-29,2025-11-14,9.99,1
1592,Student,2024-01-24,2026-01-08,9.99,1
2901,Student,2024-06-17,2026-04-03,9.99,1
4562,Student,2023-10-04,2025-09-26,9.99,0
4410,Student,2024-10-05,2025-06-19,9.99,0
2793,Basic,2024-06-30,2025-12-09,9.99,0
1402,Free,2025-04-21,2026-02-18,9.99,1
4372,Free,2024-08-31,2025-10-28,9.99,0
4904,Student,2024-01-15,2025-08-12,9.99,0
4405,Basic,2023-11-16,2025-05-29,9.99,0
1214,Basic,2023-06-24,2025-09-10,9.99,1
659,Student,2023-07-02,2025-08-02,9.99,1
3762,Student,2025-02-17,2025-06-13,9.99,0
76,Basic,2024-03-03,2025-12-03,9.99,1
4651,Family,2025-02-18,2026-04-07,9.99,1
246,Family,2023-05-09,2025-12-09,9.99,0
293,Family,2024-07-11,2025-06-01,9.99,1
3227,Family,2024-01-12,2025-12-21,9.99,0
2950,Basic,2024-08-10,2026-04-04,9.99,1
3484,Premium,2024-05-30,2026-03-18,9.99,1
923,Premium,2025-04-11,2026-03-22,9.99,1
2012,Premium,2024-10-16,2025-11-27,9.99,0
1927,Free,2023-10-31,2025-09-13,9.99,1
1092,Premium,2024-12-17,2026-01-05,9.99,1
1266,Free,2023-07-03,2025-08-20,9.99,1
756,Family,2023-12-08,2025-07-20,9.99,1
1309,Student,2024-11-22,2025-12-01,9.99,0
3457,Family,2025-04-18,2026-01-10,9.99,0
348,Free,2024-10-04,2025-08-05,9.99,1
1809,Student,2023-07-19,2025-11-24,9.99,0
4847,Family,2025-01-07,2026-01-28,9.99,0
885,Premium,2023-07-01,2026-03-15,9.99,1
4094,Premium,2025-01-18,2026-01-08,9.99,0
1021,Premium,2024-10-06,2025-08-31,9.99,1
3371,Basic,2023-09-05,2026-01-11,9.99,0
4126,Student,2025-03-12,2026-03-06,9.99,1
3429,Free,2025-02-25,2025-08-07,9.99,0
3254,Free,2024-05-12,2026-04-23,9.99,0
3374,Basic,2024-10-22,2026-04-20,9.99,0
1281,Basic,2024-09-08,2025-09-18,9.99,1
4072,Family,2024-09-04,2026-03-05,9.99,1
1513,Student,2023-09-02,2025-06-20,9.99,1
356,Basic,2025-01-19,2026-01-24,9.99,1
1726,Basic,2024-08-31,2026-02-15,9.99,0
4067,Free,2024-04-15,2026-04-08,9.99,1
4489,Student,2023-09-25,2025-09-28,9.99,0
3447,Free,2024-11-08,2025-08-18,9.99,1
1647,Family,2023-09-23,2025-12-23,9.99,1
3048,Student,2024-10-18,2026-01-02,9.99,1
3948,Free,2023-07-22,2025-09-27,9.99,1
888,Basic,2024-04-17,2025-12-16,9.99,0
1116,Student,2024-11-05,2026-03-14,9.99,0
4994,Premium,2024-01-04,2025-08-09,9.99,0
1672,Family,2024-10-20,2025-11-14,9.99,0
1367,Premium,2024-12-16,2025-07-11,9.99,1
3813,Family,2024-08-17,2025-09-28,9.99,0
270,Premium,2023-08-02,2025-10-05,9.99,1
4347,Family,2024-02-08,2025-12-17,9.99,0
2743,Free,2025-03-11,2025-08-05,9.99,0
962,Premium,2024-01-29,2026-03-18,9.99,0
541,Free,2024-04-18,2026-03-08,9.99,1
4568,Family,2025-01-18,2026-03-20,9.99,0
2152,Student,2024-06-14,2025-12-03,9.99,0
4158,Student,2024-07-16,2025-08-19,9.99,0
3182,Basic,2025-02-17,2026-03-26,9.99,0
4572,Premium,2024-01-07,2025-10-23,9.99,0
4301,Family,2025-02-17,2026-04-22,9.99,0
1126,Basic,2023-12-31,2026-03-21,9.99,1
3115,Free,2024-02-06,2026-03-02,9.99,0
3214,Family,2024-11-21,2025-08-24,9.99,1
1469,Free,2023-09-22,2025-07-01,9.99,0
3329,Student,2023-06-18,2025-12-23,9.99,1
615,Basic,2024-02-25,2026-02-20,9.99,1
2442,Premium,2024-10-05,2026-03-11,9.99,1
2788,Free,2024-10-09,2026-02-02,9.99,0
3223,Free,2023-12-06,2025-10-02,9.99,1
1359,Family,2024-01-08,2026-03-15,9.99,1
4801,Free,2024-05-19,2025-07-31,9.99,0
2897,Student,2024-04-09,2025-11-07,9.99,0
3334,Student,2025-04-24,2025-09-28,9.99,1
1942,Basic,2023-05-20,2026-02-04,9.99,1
1409,Student,2024-05-18,2025-07-30,9.99,0
1811,Basic,2024-08-14,2025-08-12,9.99,1
4753,Family,2024-11-06,2025-11-18,9.99,0
4427,Premium,2023-12-20,2025-06-01,9.99,1
88,Student,2024-10-26,2026-04-23,9.99,1
3385,Student,2024-02-11,2025-11-16,9.99,1
3320,Free,2024-09-12,2025-08-01,9.99,0
3448,Basic,2023-07-25,2026-01-23,9.99,0
3352,Premium,2024-10-09,2025-06-28,9.99,0
860,Student,2024-11-27,2026-04-20,9.99,1
3840,Basic,2024-11-05,2026-04-03,9.99,0
982,Premium,2023-11-04,2025-08-26,9.99,0
301,Family,2025-01-18,2025-06-07,9.99,1
1308,Free,2023-06-23,2025-06-19,9.99,1
3992,Basic,2023-05-20,2025-07-26,9.99,0
3420,Premium,2025-04-25,2025-08-14,9.99,0
2752,Free,2024-08-19,2025-07-28,9.99,0
2671,Free,2023-07-25,2026-03-26,9.99,0
4364,Student,2025-04-20,2025-12-22,9.99,1
2254,Student,2023-05-26,2025-07-05,9.99,0
1456,Premium,2025-01-28,2025-09-16,9.99,1
3195,Family,2023-12-24,2026-04-11,9.99,0
2180,Free,2024-05-19,2025-11-30,9.99,0
3660,Basic,2023-09-26,2025-11-09,9.99,1
1218,Family,2023-09-02,2025-06-01,9.99,1
958,Basic,2025-02-14,2025-10-17,9.99,0
3894,Premium,2023-12-04,2025-10-02,9.99,1
9,Student,2024-07-20,2025-10-29,9.99,1
2644,Basic,2023-07-23,2026-03-21,9.99,1
502,Free,2024-06-02,2026-02-27,9.99,1
3859,Premium,2024-10-19,2025-10-16,9.99,0
4673,Basic,2025-02-15,2026-04-24,9.99,0
1911,Premium,2023-06-10,2025-09-10,9.99,1
2355,Family,2023-10-13,2026-02-19,9.99,1
3505,Basic,2024-03-20,2025-07-16,9.99,0
392,Basic,2024-08-07,2025-09-28,9.99,0
4564,Basic,2024-10-25,2026-03-10,9.99,0
2956,Family,2024-06-14,2025-10-31,9.99,0
817,Student,2024-12-13,2026-03-16,9.99,1
1667,Free,2023-07-15,2025-07-18,9.99,0
2120,Student,2024-08-15,2025-07-10,9.99,0
4567,Family,2024-07-02,2025-07-15,9.99,0
2966,Free,2024-09-02,2025-10-27,9.99,0
2602,Student,2023-09-29,2025-12-14,9.99,1
3937,Family,2024-09-10,2026-02-24,9.99,0
388,Basic,2023-06-09,2025-08-05,9.99,1
3540,Basic,2024-09-24,2025-09-22,9.99,1
3131,Free,2024-07-28,2025-07-20,9.99,1
1259,Free,2023-07-29,2026-04-19,9.99,1
2900,Basic,2023-08-23,2026-01-17,9.99,0
1729,Student,2025-04-04,2026-02-11,9.99,1
2144,Student,2025-04-26,2025-08-05,9.99,0
4652,Premium,2023-11-06,2026-02-06,9.99,0
4262,Student,2024-07-28,2025-11-17,9.99,1
3409,Basic,2024-04-20,2026-01-09,9.99,0
2591,Family,2024-06-06,2025-10-23,9.99,0
4160,Basic,2023-08-23,2025-10-06,9.99,0
2100,Premium,2025-03-01,2026-03-14,9.99,0
1792,Student,2024-08-18,2025-05-31,9.99,1
2960,Basic,2024-02-21,2025-06-18,9.99,1
4614,Basic,2024-02-22,2026-01-23,9.99,1
2536,Student,2023-09-27,2025-12-03,9.99,0
1930,Premium,2024-07-19,2025-08-06,9.99,1
3129,Family,2024-03-05,2025-10-05,9.99,1
2705,Student,2023-07-05,2025-07-27,9.99,1
3122,Basic,2024-04-24,2025-06-28,9.99,1
3703,Premium,2023-06-14,2025-08-19,9.99,1
4568,Student,2023-08-31,2026-04-26,9.99,1
1565,Premium,2023-07-01,2025-06-21,9.99,1
4786,Free,2025-03-21,2025-06-25,9.99,1
1244,Basic,2025-02-25,2025-07-08,9.99,1
4801,Free,2023-10-20,2025-07-29,9.99,0
